4412;VALENTE;BAHIA;-11.412489535751;-39.4642460663082;VALENTE;BAHIA
4413;SANTALUZ;BAHIA;-11.2533600344586;-39.3773777962667;SANTALUZ;BAHIA
4414;CANDEAL;BAHIA;-11.8049702300289;-39.1237184954764;CANDEAL;BAHIA
4415;BARROCAS;BAHIA;-11.5291128520783;-39.0786688809182;BARROCAS;BAHIA
4416;LAMARÃO;BAHIA;-11.7915777403757;-38.8929803339265;LAMARAO;BAHIA
4417;SERRINHA;BAHIA;-11.6595317243643;-39.008132628756;SERRINHA;BAHIA
4418;TEOFILÂNDIA;BAHIA;-11.4829246317549;-39.0058128587129;TEOFILANDIA;BAHIA
4419;ARACI;BAHIA;-11.3357278753122;-38.9609581594029;ARACI;BAHIA
4420;NORDESTINA;BAHIA;-10.8320535248462;-39.4291308507325;NORDESTINA;BAHIA
4421;QUIJINGUE;BAHIA;-10.7516723300366;-39.2066092540489;QUIJINGUE;BAHIA
4422;ANDORINHA;BAHIA;-10.3442400415346;-39.8323357010101;ANDORINHA;BAHIA
4423;MONTE SANTO;BAHIA;-10.440157740658;-39.3327059520687;MONTE SANTO;BAHIA
4424;EUCLIDES DA CUNHA;BAHIA;-10.5058180636519;-39.0142487251363;EUCLIDES DA CUNHA;BAHIA
4425;UAUÁ;BAHIA;-9.83265416561483;-39.4880641705295;UAUA;BAHIA
4426;CANUDOS;BAHIA;-9.8906729609418;-39.024071242689;CANUDOS;BAHIA
4427;BIRITINGA;BAHIA;-11.6201102629816;-38.8121589228975;BIRITINGA;BAHIA
4428;SÁTIRO DIAS;BAHIA;-11.6008090454152;-38.5913537821245;SATIRO DIAS;BAHIA
4429;INHAMBUPE;BAHIA;-11.7891274640932;-38.3540192706032;INHAMBUPE;BAHIA
4430;NOVA SOURE;BAHIA;-11.2380081972295;-38.4846139269682;NOVA SOURE;BAHIA
4431;OLINDINA;BAHIA;-11.3583061402444;-38.3310801960897;OLINDINA;BAHIA
4432;ITAPICURU;BAHIA;-11.3109527005757;-38.218612375549;ITAPICURU;BAHIA
4433;TUCANO;BAHIA;-10.9643001695673;-38.7859480015492;TUCANO;BAHIA
4434;RIBEIRA DO POMBAL;BAHIA;-10.8362780747687;-38.5360987874333;RIBEIRA DO POMBAL;BAHIA
4435;CIPÓ;BAHIA;-11.1011435641446;-38.5171293979405;CIPO;BAHIA
4436;RIBEIRA DO AMPARO;BAHIA;-11.0391582800742;-38.4305538667121;RIBEIRA DO AMPARO;BAHIA
4437;HELIÓPOLIS;BAHIA;-10.6752987880285;-38.2802330422697;HELIOPOLIS;BAHIA
4438;APORÁ;BAHIA;-11.6553942918973;-38.0799953494517;APORA;BAHIA
4439;ESPLANADA;BAHIA;-11.799409496062;-37.9449814740986;ESPLANADA;BAHIA
4440;ACAJUTIBA;BAHIA;-11.6626128300483;-38.0182863705796;ACAJUTIBA;BAHIA
4441;CRISÓPOLIS;BAHIA;-11.5177899236101;-38.1517158173066;CRISOPOLIS;BAHIA
4442;RIO REAL;BAHIA;-11.4849354254303;-37.9335777751436;RIO REAL;BAHIA
4443;JANDAÍRA;BAHIA;-11.5657484739409;-37.7868684912297;JANDAIRA;BAHIA
4444;CONDE;BAHIA;-11.8134317610463;-37.6069779820631;CONDE;BAHIA
4445;TOMAR DO GERU;SERGIPE;-11.3680522747437;-37.8453707752723;TOMAR DO GERU;SERGIPE
4446;CRISTINÁPOLIS;SERGIPE;-11.4735577970762;-37.754659635068;CRISTINAPOLIS;SERGIPE
4447;ITABAIANINHA;SERGIPE;-11.2767854368944;-37.7874111399082;ITABAIANINHA;SERGIPE
4448;UMBAÚBA;SERGIPE;-11.3798724696847;-37.6611466730617;UMBAUBA;SERGIPE
4449;ARAUÁ;SERGIPE;-11.2645047798951;-37.6123374340696;ARAUA;SERGIPE
4450;TOBIAS BARRETO;SERGIPE;-11.1843298680994;-37.9990006951017;TOBIAS BARRETO;SERGIPE
4451;POÇO VERDE;SERGIPE;-10.7075986488522;-38.1766582213158;POCO VERDE;SERGIPE
4452;RIACHÃO DO DANTAS;SERGIPE;-11.0664022904367;-37.7293412249827;RIACHAO DO DANTAS;SERGIPE
4453;PEDRINHAS;SERGIPE;-11.1935033961178;-37.6811281603891;PEDRINHAS;SERGIPE
4454;BOQUIM;SERGIPE;-11.1463916303607;-37.6235734779508;BOQUIM;SERGIPE
4455;LAGARTO;SERGIPE;-10.9153009698622;-37.666353409722;LAGARTO;SERGIPE
4456;SIMÃO DIAS;SERGIPE;-10.7380617976536;-37.8094305822503;SIMAO DIAS;SERGIPE
4457;PARIPIRANGA;BAHIA;-10.6759923133197;-37.8704477007211;PARIPIRANGA;BAHIA
4458;SÃO DOMINGOS;SERGIPE;-10.7923257834115;-37.5684292045339;SAO DOMINGOS;SERGIPE
4459;PEDRA MOLE;SERGIPE;-10.6181191604186;-37.6860272130241;PEDRA MOLE;SERGIPE
4460;BANZAÊ;BAHIA;-10.5740919358198;-38.6118696305729;BANZAE;BAHIA
4461;CÍCERO DANTAS;BAHIA;-10.5921715319251;-38.3834191278696;CICERO DANTAS;BAHIA
4462;NOVO TRIUNFO;BAHIA;-10.342018230888;-38.4155813480126;NOVO TRIUNFO;BAHIA
4463;ANTAS;BAHIA;-10.4127021692653;-38.3310416783347;ANTAS;BAHIA
4464;JEREMOABO;BAHIA;-10.0622424076243;-38.3518191467426;JEREMOABO;BAHIA
4465;PAULO AFONSO;BAHIA;-9.40333169737823;-38.2183289682262;PAULO AFONSO;BAHIA
4466;FÁTIMA;BAHIA;-10.6001702140173;-38.208674782863;FATIMA;BAHIA
4467;ADUSTINA;BAHIA;-10.5295715700202;-38.1155058347825;ADUSTINA;BAHIA
4468;SÍTIO DO QUINTO;BAHIA;-10.3641586477739;-38.2003708811346;SITIO DO QUINTO;BAHIA
4469;CORONEL JOÃO SÁ;BAHIA;-10.279395400226;-37.9329643376141;CORONEL JOAO SA;BAHIA
4470;PEDRO ALEXANDRE;BAHIA;-10.010071580454;-37.8992615844143;PEDRO ALEXANDRE;BAHIA
4471;PINHÃO;SERGIPE;-10.5666899531531;-37.7221107205356;PINHAO;SERGIPE
4472;CARIRA;SERGIPE;-10.3580170968976;-37.7019192069376;CARIRA;SERGIPE
4473;SANTA BRÍGIDA;BAHIA;-9.73189095954201;-38.1278183662894;SANTA BRIGIDA;BAHIA
4474;POÇO REDONDO;SERGIPE;-9.80579020827372;-37.6842137118049;POCO REDONDO;SERGIPE
4475;CANINDÉ DE SÃO FRANCISCO;SERGIPE;-9.65410406729849;-37.7879637221177;CANINDE DE SAO FRANCISCO;SERGIPE
4476;PIRANHAS;ALAGOAS;-9.62355920030328;-37.7503929130592;PIRANHAS;ALAGOAS
4477;OLHO D'ÁGUA DO CASADO;ALAGOAS;-9.50144626528801;-37.8362428164813;OLHO DAGUA DO CASADO;ALAGOAS
4478;SÃO LOURENÇO DO PIAUÍ;PIAUÍ;-9.17200187707728;-42.5443519903866;SAO LOURENCO DO PIAUI;PIAUI
4479;DIRCEU ARCOVERDE;PIAUÍ;-9.33520004406841;-42.4395699620089;DIRCEU ARCOVERDE;PIAUI
4480;SÃO RAIMUNDO NONATO;PIAUÍ;-9.0153604823547;-42.6922851641908;SAO RAIMUNDO NONATO;PIAUI
4481;CORONEL JOSÉ DIAS;PIAUÍ;-8.81636941148989;-42.4703571012192;CORONEL JOSE DIAS;PIAUI
4482;JOÃO COSTA;PIAUÍ;-8.48912572192957;-42.4178485806471;JOAO COSTA;PIAUI
4483;SÃO JOÃO DO PIAUÍ;PIAUÍ;-8.34884968799341;-42.2564375329406;SAO JOAO DO PIAUI;PIAUI
4484;DOM INOCÊNCIO;PIAUÍ;-9.00807494342793;-41.9768511187551;DOM INOCENCIO;PIAUI
4485;CAPITÃO GERVÁSIO OLIVEIRA;PIAUÍ;-8.49683786838726;-41.8161163123905;CAPITAO GERVASIO OLIVEIRA;PIAUI
4486;CAMPO ALEGRE DO FIDALGO;PIAUÍ;-8.37448038066491;-41.832013324158;CAMPO ALEGRE DO FIDALGO;PIAUI
4487;LAGOA DO BARRO DO PIAUÍ;PIAUÍ;-8.48243711515927;-41.530275405735;LAGOA DO BARRO DO PIAUI;PIAUI
4488;SÃO FRANCISCO DE ASSIS DO PIAUÍ;PIAUÍ;-8.23775474973057;-41.6895971516657;SAO FRANCISCO DE ASSIS DO PIAUI;PIAUI
4489;SOCORRO DO PIAUÍ;PIAUÍ;-7.86493805710391;-42.5046917237203;SOCORRO DO PIAUI;PIAUI
4490;PEDRO LAURENTINO;PIAUÍ;-8.06688259438779;-42.2860736700138;PEDRO LAURENTINO;PIAUI
4491;PAES LANDIM;PIAUÍ;-7.77556291450923;-42.2569576294243;PAES LANDIM;PIAUI
4492;SÃO MIGUEL DO FIDALGO;PIAUÍ;-7.58496911892799;-42.3705290411912;SAO MIGUEL DO FIDALGO;PIAUI
4493;SÃO JOSÉ DO PEIXE;PIAUÍ;-7.49300878090782;-42.5701794157863;SAO JOSE DO PEIXE;PIAUI
4494;NAZARÉ DO PIAUÍ;PIAUÍ;-6.96712849109696;-42.6682272300917;NAZARE DO PIAUI;PIAUI
4495;SÃO FRANCISCO DO PIAUÍ;PIAUÍ;-7.24397610386385;-42.5385319870053;SAO FRANCISCO DO PIAUI;PIAUI
4496;COLÔNIA DO PIAUÍ;PIAUÍ;-7.22365756395221;-42.1771185063946;COLONIA DO PIAUI;PIAUI
4497;OEIRAS;PIAUÍ;-7.01641800596289;-42.1314056604251;OEIRAS;PIAUI
4498;NOVA SANTA RITA;PIAUÍ;-8.07496471811903;-42.0482620010711;NOVA SANTA RITA;PIAUI
4499;BELA VISTA DO PIAUÍ;PIAUÍ;-7.97218531957187;-41.8713796439709;BELA VISTA DO PIAUI;PIAUI
4500;SIMPLÍCIO MENDES;PIAUÍ;-7.85795729388299;-41.9109103616519;SIMPLICIO MENDES;PIAUI
4501;CAMPINAS DO PIAUÍ;PIAUÍ;-7.65477812796145;-41.8807452929818;CAMPINAS DO PIAUI;PIAUI
4502;CONCEIÇÃO DO CANINDÉ;PIAUÍ;-7.88270415387533;-41.5966339439158;CONCEICAO DO CANINDE;PIAUI
4503;ISAÍAS COELHO;PIAUÍ;-7.73431069665783;-41.6794480824978;ISAIAS COELHO;PIAUI
4504;VERA MENDES;PIAUÍ;-7.60284928289199;-41.4797367500354;VERA MENDES;PIAUI
4505;SANTO INÁCIO DO PIAUÍ;PIAUÍ;-7.42233683737326;-41.9182128600204;SANTO INACIO DO PIAUI;PIAUI
4506;FLORESTA DO PIAUÍ;PIAUÍ;-7.46679537490687;-41.800314291439;FLORESTA DO PIAUI;PIAUI
4507;WALL FERRAZ;PIAUÍ;-7.23577900641265;-41.9089536203039;WALL FERRAZ;PIAUI
4508;SANTA CRUZ DO PIAUÍ;PIAUÍ;-7.17762649610062;-41.7619256890988;SANTA CRUZ DO PIAUI;PIAUI
4509;ITAINÓPOLIS;PIAUÍ;-7.45128081314228;-41.4800253104968;ITAINOPOLIS;PIAUI
4510;AROEIRAS DO ITAIM;PIAUÍ;-7.27874546497215;-41.5632044182612;AROEIRAS DO ITAIM;PIAUI
4511;PAQUETÁ;PIAUÍ;-7.1014662443006;-41.7013852455649;PAQUETA;PIAUI
4512;DOM EXPEDITO LOPES;PIAUÍ;-6.95790184268742;-41.6523852113084;DOM EXPEDITO LOPES;PIAUI
4513;PICOS;PIAUÍ;-7.08137391219936;-41.4688267146679;PICOS;PIAUI
4514;CASA NOVA;BAHIA;-9.17859457408863;-40.9757969268709;CASA NOVA;BAHIA
4515;QUEIMADA NOVA;PIAUÍ;-8.5854253469422;-41.4170249221793;QUEIMADA NOVA;PIAUI
4516;AFRÂNIO;PERNAMBUCO;-8.51109128375517;-41.0057973410949;AFRANIO;PERNAMBUCO
4517;ACAUÃ;PIAUÍ;-8.22078666287762;-41.0836378172387;ACAUA;PIAUI
4518;LAGOA GRANDE;PERNAMBUCO;-8.995051485;-40.2707251264837;LAGOA GRANDE;PERNAMBUCO
4519;DORMENTES;PERNAMBUCO;-8.44865698651541;-40.7707358130966;DORMENTES;PERNAMBUCO
4520;SANTA CRUZ;PERNAMBUCO;-8.23796111841333;-40.3376876555693;SANTA CRUZ;PERNAMBUCO
4521;PAULISTANA;PIAUÍ;-8.14143613489509;-41.1470964851424;PAULISTANA;PIAUI
4522;JACOBINA DO PIAUÍ;PIAUÍ;-7.93626448750448;-41.2107620506702;JACOBINA DO PIAUI;PIAUI
4523;PATOS DO PIAUÍ;PIAUÍ;-7.68076393508747;-41.2522813962752;PATOS DO PIAUI;PIAUI
4524;BETÂNIA DO PIAUÍ;PIAUÍ;-8.14566557729576;-40.7966219288235;BETANIA DO PIAUI;PIAUI
4525;CARIDADE DO PIAUÍ;PIAUÍ;-7.7286523875636;-40.9903345467585;CARIDADE DO PIAUI;PIAUI
4526;CURRAL NOVO DO PIAUÍ;PIAUÍ;-7.83079718839096;-40.9010694707015;CURRAL NOVO DO PIAUI;PIAUI
4527;SIMÕES;PIAUÍ;-7.59913716568336;-40.8175090683555;SIMOES;PIAUI
4528;MASSAPÊ DO PIAUÍ;PIAUÍ;-7.46548268448323;-41.1238546846189;MASSAPE DO PIAUI;PIAUI
4529;JAICÓS;PIAUÍ;-7.35315232722134;-41.1464748134968;JAICOS;PIAUI
4530;GEMINIANO;PIAUÍ;-7.15841762588982;-41.3575797604714;GEMINIANO;PIAUI
4531;SUSSUAPARA;PIAUÍ;-7.01701058882809;-41.392267730941;SUSSUAPARA;PIAUI
4532;BOCAINA;PIAUÍ;-6.95484233259558;-41.3223406826513;BOCAINA;PIAUI
4533;SANTO ANTÔNIO DE LISBOA;PIAUÍ;-6.98184847697697;-41.2337647421245;SANTO ANTONIO DE LISBOA;PIAUI
4534;FRANCISCO SANTOS;PIAUÍ;-6.99417113754419;-41.1361573365002;FRANCISCO SANTOS;PIAUI
4535;BELÉM DO PIAUÍ;PIAUÍ;-7.37013961551867;-40.9703021906942;BELEM DO PIAUI;PIAUI
4536;PADRE MARCOS;PIAUÍ;-7.35471211551845;-40.9058620823742;PADRE MARCOS;PIAUI
4537;FRANCISCO MACEDO;PIAUÍ;-7.32787104055435;-40.7955673541325;FRANCISCO MACEDO;PIAUI
4538;CAMPO GRANDE DO PIAUÍ;PIAUÍ;-7.13599312024874;-41.031200960402;CAMPO GRANDE DO PIAUI;PIAUI
4539;VILA NOVA DO PIAUÍ;PIAUÍ;-7.14104643395254;-40.937801396493;VILA NOVA DO PIAUI;PIAUI
4540;MONSENHOR HIPÓLITO;PIAUÍ;-7.00350247264632;-41.0328934036477;MONSENHOR HIPOLITO;PIAUI
4541;ALEGRETE DO PIAUÍ;PIAUÍ;-7.2453494663005;-40.8578629896146;ALEGRETE DO PIAUI;PIAUI
4542;ALAGOINHA DO PIAUÍ;PIAUÍ;-7.00817528014998;-40.9346348169192;ALAGOINHA DO PIAUI;PIAUI
4543;SÃO JULIÃO;PIAUÍ;-7.08531500457718;-40.8369132447998;SAO JULIAO;PIAUI
4544;SANTA FILOMENA;PERNAMBUCO;-8.16051116726482;-40.615775185024;SANTA FILOMENA;PERNAMBUCO
4545;ARARIPINA;PERNAMBUCO;-7.5781415;-40.5024605749941;ARARIPINA;PERNAMBUCO
4546;TRINDADE;PERNAMBUCO;-7.76179462574901;-40.2655906092822;TRINDADE;PERNAMBUCO
4547;IPUBI;PERNAMBUCO;-7.6497045;-40.1502087501672;IPUBI;PERNAMBUCO
4548;MARCOLÂNDIA;PIAUÍ;-7.44355666136108;-40.6628542913824;MARCOLANDIA;PIAUI
4549;CALDEIRÃO GRANDE DO PIAUÍ;PIAUÍ;-7.33155965178439;-40.6374189126801;CALDEIRAO GRANDE DO PIAUI;PIAUI
4550;SALITRE;CEARÁ;-7.28452868497372;-40.46475206463;SALITRE;CEARA
4551;FRONTEIRAS;PIAUÍ;-7.08841253289163;-40.6172329306571;FRONTEIRAS;PIAUI
4552;CAMPOS SALES;CEARÁ;-7.0733835;-40.3790031301681;CAMPOS SALES;CEARA
4553;ARARIPE;CEARÁ;-7.20618378918069;-40.1374458093569;ARARIPE;CEARA
4554;ARRAIAL;PIAUÍ;-6.65082702747813;-42.5365666246569;ARRAIAL;PIAUI
4555;CAJAZEIRAS DO PIAUÍ;PIAUÍ;-6.79418411754213;-42.3967272946014;CAJAZEIRAS DO PIAUI;PIAUI
4556;FRANCISCO AYRES;PIAUÍ;-6.62334353190539;-42.6911278448088;FRANCISCO AYRES;PIAUI
4557;SANTA ROSA DO PIAUÍ;PIAUÍ;-6.80145505828923;-42.2808138760659;SANTA ROSA DO PIAUI;PIAUI
4558;TANQUE DO PIAUÍ;PIAUÍ;-6.59635346741982;-42.2839013404883;TANQUE DO PIAUI;PIAUI
4559;VÁRZEA GRANDE;PIAUÍ;-6.5429475544247;-42.2531016233438;VARZEA GRANDE;PIAUI
4560;FRANCINÓPOLIS;PIAUÍ;-6.39529262258713;-42.2633660989624;FRANCINOPOLIS;PIAUI
4561;BARRA D'ALCÂNTARA;PIAUÍ;-6.5188730722939;-42.1050020825819;BARRA DALCANTARA;PIAUI
4562;REGENERAÇÃO;PIAUÍ;-6.24018302114034;-42.6850242313083;REGENERACAO;PIAUI
4563;JARDIM DO MULATO;PIAUÍ;-6.0965775947567;-42.6339595632103;JARDIM DO MULATO;PIAUI
4564;SÃO GONÇALO DO PIAUÍ;PIAUÍ;-5.98966743952697;-42.6988309840949;SAO GONCALO DO PIAUI;PIAUI
4565;ÁGUA BRANCA;PIAUÍ;-5.89326633794508;-42.6351308599585;AGUA BRANCA;PIAUI
4566;HUGO NAPOLEÃO;PIAUÍ;-5.98778789069952;-42.5625630466248;HUGO NAPOLEAO;PIAUI
4567;LAGOINHA DO PIAUÍ;PIAUÍ;-5.83658344062351;-42.6273837298549;LAGOINHA DO PIAUI;PIAUI
4568;AGRICOLÂNDIA;PIAUÍ;-5.79550193543481;-42.6591831974356;AGRICOLANDIA;PIAUI
4569;OLHO D'ÁGUA DO PIAUÍ;PIAUÍ;-5.84715857344544;-42.5785516089696;OLHO DAGUA DO PIAUI;PIAUI
4570;BARRO DURO;PIAUÍ;-5.81235970781592;-42.5133778221163;BARRO DURO;PIAUI
4571;PASSAGEM FRANCA DO PIAUÍ;PIAUÍ;-5.85624732031881;-42.44052674629;PASSAGEM FRANCA DO PIAUI;PIAUI
4572;ELESBÃO VELOSO;PIAUÍ;-6.20171946131167;-42.1381444495036;ELESBAO VELOSO;PIAUI
4573;SÃO FÉLIX DO PIAUÍ;PIAUÍ;-5.93286766298678;-42.1135025901892;SAO FELIX DO PIAUI;PIAUI
4574;SÃO MIGUEL DA BAIXA GRANDE;PIAUÍ;-5.86229863428784;-42.1853773737544;SAO MIGUEL DA BAIXA GRANDE;PIAUI
4575;SÃO JOÃO DA VARJOTA;PIAUÍ;-6.91901783852341;-41.8637422049467;SAO JOAO DA VARJOTA;PIAUI
4576;IPIRANGA DO PIAUÍ;PIAUÍ;-6.82693267828703;-41.7399141279438;IPIRANGA DO PIAUI;PIAUI
4577;NOVO ORIENTE DO PIAUÍ;PIAUÍ;-6.44940513691504;-41.928722314402;NOVO ORIENTE DO PIAUI;PIAUI
4578;VALENÇA DO PIAUÍ;PIAUÍ;-6.39819602271571;-41.7405359913299;VALENCA DO PIAUI;PIAUI
4579;INHUMA;PIAUÍ;-6.66712034067942;-41.7101940564928;INHUMA;PIAUI
4580;SANTANA DO PIAUÍ;PIAUÍ;-6.94907176392449;-41.5184805579744;SANTANA DO PIAUI;PIAUI
4581;SÃO JOSÉ DO PIAUÍ;PIAUÍ;-6.87062624465213;-41.4794072341782;SAO JOSE DO PIAUI;PIAUI
4582;LAGOA DO SÍTIO;PIAUÍ;-6.51534762977601;-41.5823863012861;LAGOA DO SITIO;PIAUI
4583;AROAZES;PIAUÍ;-6.11285025626382;-41.797453338794;AROAZES;PIAUI
4584;SANTA CRUZ DOS MILAGRES;PIAUÍ;-5.80812099835306;-41.9584459530597;SANTA CRUZ DOS MILAGRES;PIAUI
4585;MONSENHOR GIL;PIAUÍ;-5.55148563139471;-42.6173989159071;MONSENHOR GIL;PIAUI
4586;DEMERVAL LOBÃO;PIAUÍ;-5.35846546591049;-42.6742286110912;DEMERVAL LOBAO;PIAUI
4587;LAGOA DO PIAUÍ;PIAUÍ;-5.41214416962348;-42.6490132063022;LAGOA DO PIAUI;PIAUI
4588;PAU D'ARCO DO PIAUÍ;PIAUÍ;-5.25109342941114;-42.3888654971449;PAU DARCO DO PIAUI;PIAUI
4589;BENEDITINOS;PIAUÍ;-5.44760286024037;-42.3706167024747;BENEDITINOS;PIAUI
4590;PRATA DO PIAUÍ;PIAUÍ;-5.6647976938028;-42.2042236753317;PRATA DO PIAUI;PIAUI
4591;ALTO LONGÁ;PIAUÍ;-5.25099301135127;-42.210321962161;ALTO LONGA;PIAUI
4592;ALTOS;PIAUÍ;-5.03654643434055;-42.4609480355568;ALTOS;PIAUI
4593;JOSÉ DE FREITAS;PIAUÍ;-4.76305063948266;-42.5783745315457;JOSE DE FREITAS;PIAUI
4594;COIVARAS;PIAUÍ;-5.09130835135404;-42.207315906284;COIVARAS;PIAUI
4595;CAMPO MAIOR;PIAUÍ;-4.8291139265717;-42.16674460469;CAMPO MAIOR;PIAUI
4596;NOSSA SENHORA DE NAZARÉ;PIAUÍ;-4.62693209174171;-42.1793030784653;NOSSA SENHORA DE NAZARE;PIAUI
4597;SÃO JOÃO DA SERRA;PIAUÍ;-5.50879753777524;-41.8992637510964;SAO JOAO DA SERRA;PIAUI
4598;NOVO SANTO ANTÔNIO;PIAUÍ;-5.28605764396126;-41.9345074978553;NOVO SANTO ANTONIO;PIAUI
4599;JUAZEIRO DO PIAUÍ;PIAUÍ;-5.16137275429351;-41.7026007596661;JUAZEIRO DO PIAUI;PIAUI
4600;CASTELO DO PIAUÍ;PIAUÍ;-5.32154387089345;-41.5473162426661;CASTELO DO PIAUI;PIAUI
4601;COCAL DE TELHA;PIAUÍ;-4.55381572391613;-41.9790478739642;COCAL DE TELHA;PIAUI
4602;JATOBÁ DO PIAUÍ;PIAUÍ;-4.77315894428875;-41.8198222185671;JATOBA DO PIAUI;PIAUI
4603;SIGEFREDO PACHECO;PIAUÍ;-4.91168916423737;-41.727559224799;SIGEFREDO PACHECO;PIAUI
4604;MILTON BRANDÃO;PIAUÍ;-4.69995347755744;-41.4479595412321;MILTON BRANDAO;PIAUI
4605;SÃO JOÃO DA CANABRAVA;PIAUÍ;-6.81893098950292;-41.3460536519366;SAO JOAO DA CANABRAVA;PIAUI
4606;SÃO LUIS DO PIAUÍ;PIAUÍ;-6.82814382976455;-41.3228378191747;SAO LUIS DO PIAUI;PIAUI
4607;PIMENTEIRAS;PIAUÍ;-6.24168840966686;-41.4151586072493;PIMENTEIRAS;PIAUI
4608;ASSUNÇÃO DO PIAUÍ;PIAUÍ;-5.8649144945276;-41.0508299964828;ASSUNCAO DO PIAUI;PIAUI
4609;PIO IX;PIAUÍ;-6.83268730124508;-40.6182727863013;PIO IX;PIAUI
4610;PARAMBU;CEARÁ;-6.21033600172244;-40.6942072413457;PARAMBU;CEARA
4611;QUITERIANÓPOLIS;CEARÁ;-5.8470092293282;-40.7044888468331;QUITERIANOPOLIS;CEARA
4612;ARNEIROZ;CEARÁ;-6.31942580302218;-40.161443712374;ARNEIROZ;CEARA
4613;TAUÁ;CEARÁ;-6.00299893985789;-40.2926246551049;TAUA;CEARA
4614;SÃO MIGUEL DO TAPUIO;PIAUÍ;-5.50066369912748;-41.319798489524;SAO MIGUEL DO TAPUIO;PIAUI
4615;BURITI DOS MONTES;PIAUÍ;-5.31206678256848;-41.1018513936703;BURITI DOS MONTES;PIAUI
4616;PORANGA;CEARÁ;-4.74395073194117;-40.9263795102653;PORANGA;CEARA
4617;ARARENDÁ;CEARÁ;-4.75193827199216;-40.8310967349814;ARARENDA;CEARA
4618;NOVO ORIENTE;CEARÁ;-5.53386483554612;-40.7747672682117;NOVO ORIENTE;CEARA
4619;CRATEÚS;CEARÁ;-5.17695055079545;-40.6684001308448;CRATEUS;CEARA
4620;INDEPENDÊNCIA;CEARÁ;-5.39802810026086;-40.3093482605607;INDEPENDENCIA;CEARA
4621;IPAPORANGA;CEARÁ;-4.90062978571446;-40.7579663399773;IPAPORANGA;CEARA
4622;IPUEIRAS;CEARÁ;-4.543785495;-40.7156965105938;IPUEIRAS;CEARA
4623;NOVA RUSSAS;CEARÁ;-4.7068083499366;-40.5653033548825;NOVA RUSSAS;CEARA
4624;TAMBORIL;CEARÁ;-4.83392858315588;-40.319068513296;TAMBORIL;CEARA
4625;CATUNDA;CEARÁ;-4.65154938565972;-40.2058037894278;CATUNDA;CEARA
4626;CURAÇÁ;BAHIA;-8.98903211797355;-39.908081018943;CURACA;BAHIA
4627;SANTA MARIA DA BOA VISTA;PERNAMBUCO;-8.8041265;-39.8242357254967;SANTA MARIA DA BOA VISTA;PERNAMBUCO
4628;OROCÓ;PERNAMBUCO;-8.61794564613774;-39.5952457761053;OROCO;PERNAMBUCO
4629;MACURURÉ;BAHIA;-9.1747059108515;-39.0595150265112;MACURURE;BAHIA
4630;CHORROCHÓ;BAHIA;-8.97547780401288;-39.1023700774151;CHORROCHO;BAHIA
4631;CABROBÓ;PERNAMBUCO;-8.51510548326908;-39.3098413379707;CABROBO;PERNAMBUCO
4632;TERRA NOVA;PERNAMBUCO;-8.2303579786437;-39.37442183786;TERRA NOVA;PERNAMBUCO
4633;ABARÉ;BAHIA;-8.72341824568634;-39.1165879396428;ABARE;BAHIA
4634;BELÉM DO SÃO FRANCISCO;PERNAMBUCO;-8.75146278008585;-38.9615995649726;BELEM DO SAO FRANCISCO;PERNAMBUCO
4635;OURICURI;PERNAMBUCO;-7.883151975;-40.0814625767368;OURICURI;PERNAMBUCO
4636;BODOCÓ;PERNAMBUCO;-7.77934262699137;-39.9361631850394;BODOCO;PERNAMBUCO
4637;PARNAMIRIM;PERNAMBUCO;-8.09013832716909;-39.5757868229726;PARNAMIRIM;PERNAMBUCO
4638;GRANITO;PERNAMBUCO;-7.70925328234973;-39.6192863432021;GRANITO;PERNAMBUCO
4639;MOREILÂNDIA;PERNAMBUCO;-7.62998268812021;-39.5537537310788;MOREILANDIA;PERNAMBUCO
4640;POTENGI;CEARÁ;-7.09017946960707;-40.0321325356878;POTENGI;CEARA
4641;EXU;PERNAMBUCO;-7.516307;-39.7227283392676;EXU;PERNAMBUCO
4642;SANTANA DO CARIRI;CEARÁ;-7.18089778328218;-39.7379797815466;SANTANA DO CARIRI;CEARA
4643;ALTANEIRA;CEARÁ;-6.9974983508052;-39.7458206389421;ALTANEIRA;CEARA
4644;NOVA OLINDA;CEARÁ;-7.08410281138904;-39.6794854726644;NOVA OLINDA;CEARA
4645;SERRITA;PERNAMBUCO;-7.95434039807981;-39.2926231743621;SERRITA;PERNAMBUCO
4646;CEDRO;PERNAMBUCO;-7.71746923330341;-39.2371382153378;CEDRO;PERNAMBUCO
4647;JARDIM;CEARÁ;-7.58553646567843;-39.2841644573661;JARDIM;CEARA
4648;SALGUEIRO;PERNAMBUCO;-8.07067752213416;-39.120850981104;SALGUEIRO;PERNAMBUCO
4649;VERDEJANTE;PERNAMBUCO;-7.93288370462191;-38.9742826042683;VERDEJANTE;PERNAMBUCO
4650;PENAFORTE;CEARÁ;-7.82991461205567;-39.0741275240802;PENAFORTE;CEARA
4651;JATI;CEARÁ;-7.69274159478333;-39.0051387612294;JATI;CEARA
4652;BARBALHA;CEARÁ;-7.30717212691268;-39.3023163692257;BARBALHA;CEARA
4653;CRATO;CEARÁ;-7.23175278993045;-39.4083902977886;CRATO;CEARA
4654;JUAZEIRO DO NORTE;CEARÁ;-7.210766;-39.3169933556143;JUAZEIRO DO NORTE;CEARA
