SÃO VALENTIN DA GRUTA,RIO GRANDE DO SUL,-27.3940554922625,-53.165319865094
PINHALZINHO,RIO GRANDE DO SUL,-27.5051952243692,-53.0881486594115
SÃO MARCOS BAIXO,RIO GRANDE DO SUL,-27.6464932399925,-53.0287561478125
SÃO JOSÉ,RIO GRANDE DO SUL,-27.3968741966456,-53.1174466354974
SANTA CRUZ,RIO GRANDE DO SUL,-27.3370408142361,-53.145035570167
SANTA LÚCIA,SANTA CATARINA,-27.1006927654,-53.2099362676942
FARINHAS,RIO GRANDE DO SUL,-27.1874838349383,-53.1463613999256
SÃO LUIZ,RIO GRANDE DO SUL,-27.2879154756447,-53.1119109446541
SERTÃOZINHO,RIO GRANDE DO SUL,-27.2562894913427,-53.1123565988804
OLDEMBURG,SANTA CATARINA,-27.1404074710773,-53.1225653234199
VOLTA GRANDE,RIO GRANDE DO SUL,-27.1230362106466,-53.0506531763163
ITAJUBÁ,SANTA CATARINA,-26.898522468771,-53.5037764175016
SÃO JOSÉ DO LARANJAL,SANTA CATARINA,-26.8721224222116,-53.38377499729
DIAMANTINA,SANTA CATARINA,-27.0002249205687,-53.1832177474646
MACHADO,SANTA CATARINA,-26.8194956732972,-53.0158563368803
SÃO JOSÉ DO ITAVÓ,PARANÁ,-25.1797509694496,-54.3433268822199
BOM JARDIM,PARANÁ,-24.5468908666735,-54.2675347301285
PORTO MENDES,PARANÁ,-24.489004995,-54.3040483780022
DOUTOR OLIVEIRA CASTRO,PARANÁ,-24.2531913408173,-54.2662699071081
JORGE LACERDA,SANTA CATARINA,-26.3474254977952,-53.6604747435943
MARCIONÓPOLIS,PARANÁ,-26.1115019916096,-53.6455025737868
SÃO PEDRO DO FLORIDO,PARANÁ,-25.9930452133436,-53.6237495747328
CANZIANÓPOLIS,PARANÁ,-25.9171028186378,-53.7073774556462
CONCIOLÂNDIA,PARANÁ,-25.8864533691675,-53.7605455683775
AURORA DO IGUAÇU,PARANÁ,-25.3711988609587,-54.1611756876639
CENTRO NOVO,PARANÁ,-25.7782894125593,-53.7942619899913
SÃO LUIZ,PARANÁ,-25.6130531845021,-53.8770888451438
SAGRADA FAMÍLIA,PARANÁ,-25.6873563888733,-53.6901003090653
VALÉRIO,PARANÁ,-25.7712785724928,-53.6619945094232
BARRA GRANDE,PARANÁ,-25.7402813679129,-53.6834744686767
CRISTO REI,PARANÁ,-25.6009822227984,-53.7603183366903
PINHEIRO,PARANÁ,-25.6153853401979,-53.6789714521391
SÃO PEDRO TOBIAS,SANTA CATARINA,-26.3460995193743,-53.5737279155515
IDAMAR,SANTA CATARINA,-26.2956551433226,-53.5459450017205
SIQUEIRA BELO,PARANÁ,-26.2361999474033,-53.4537935936286
SARANDI,PARANÁ,-25.8414571892774,-53.4803794212055
TIRADENTES,PARANÁ,-26.126301974409,-53.4342906297902
SÃO SALVADOR,PARANÁ,-25.9589949715761,-53.4199423123865
RIO DA PRATA,PARANÁ,-25.852237440916,-53.3925216392931
JACUTINGA,PARANÁ,-26.0593809349329,-53.2754041466798
SÃO PIO X,PARANÁ,-26.03852662129,-53.2135323068098
NOVA CONCÓRDIA,PARANÁ,-25.9772106119312,-53.0029130371788
VISTA ALEGRE,PARANÁ,-25.9480125121704,-53.0964938596373
PINHALZINHO,PARANÁ,-25.8886341962374,-53.0787993228281
SEDE PROGRESSO,PARANÁ,-25.9058902681246,-53.0336016950305
SÃO ROQUE,PARANÁ,-25.6948911235906,-53.5552291740212
SÃO PEDRO,PARANÁ,-25.8166504083901,-53.4962290848066
MARAVILHA,PARANÁ,-25.7130516148311,-53.4823058472934
JACUTINGA,PARANÁ,-25.7326290046416,-53.4673230631782
MARMELÂNDIA,PARANÁ,-25.5658836849525,-53.5744480935086
ANUNCIAÇÃO,PARANÁ,-25.7924887428813,-53.4051675587669
